title,car_make,car_model,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,Nissan,Leaf,2026.0,10.0,440.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Auto 8-8 Witro AS,0,379400.0,382033,2633,https://www.finn.no/mobility/item/445766927
Nissan Leaf,Nissan,Leaf,2021.0,66900.0,385.0,10.433333333333334,1.0,0.0,1.0,Tekna,Vestland,1.0,Automegler1,0,189000.0,191600,2600,https://www.finn.no/mobility/item/452683165
Nissan Leaf,Nissan,Leaf,2021.0,55000.0,385.0,13.033333333333331,1.0,0.0,1.0,N-Connecta,Oslo/Akershus,1.0,Birger N. Haug Ski,0,184900.0,187468,2568,https://www.finn.no/mobility/item/453567350
Nissan Leaf,Nissan,Leaf,2019.0,81050.0,275.0,12.0,1.0,0.0,1.0,N-Connecta,Østfold,1.0,Brennes Auto Moss AS,0,129000.0,131516,2516,https://www.finn.no/mobility/item/449156709
Nissan Leaf,Nissan,Leaf,2019.0,93449.0,270.0,12.933333333333334,2.0,0.0,0.0,Tekna,Nord-Norge,0.0,,0,129532.0,132035,2503,https://www.finn.no/mobility/item/453035306
Nissan Leaf,Nissan,Leaf,2020.0,46909.0,270.0,0.0333333333333333,1.0,0.0,1.0,N-Connecta,Vestfold/Telemark,1.0,Mobile Bø AS,0,158900.0,161401,2501,https://www.finn.no/mobility/item/441508099
Nissan Leaf,Nissan,Leaf,2015.0,93700.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Rogaland,1.0,ROGALAND BIL AS,0,55000.0,57494,2494,https://www.finn.no/mobility/item/444871462
Nissan Leaf,Nissan,Leaf,2019.0,89500.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,164305.0,166693,2388,https://www.finn.no/mobility/item/408720114
Nissan Leaf,Nissan,Leaf,2022.0,34900.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Annet,1.0,Røhneselmer AS avd. Lier,0,221900.0,224264,2364,https://www.finn.no/mobility/item/446905871
Nissan Leaf,Nissan,Leaf,2019.0,95000.0,270.0,12.0,2.0,0.0,0.0,Tekna,Østfold,0.0,,0,123532.0,125878,2346,https://www.finn.no/mobility/item/453491655
Nissan Leaf,Nissan,Leaf,2020.0,29000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Toppen Bil AS,0,159000.0,161330,2330,https://www.finn.no/mobility/item/448370837
Nissan Leaf,Nissan,Leaf,2019.0,52550.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,AUTOLINKS AS,0,134900.0,137223,2323,https://www.finn.no/mobility/item/450107986
Nissan Leaf,Nissan,Leaf,2021.0,141673.0,385.0,12.0,1.0,0.0,1.0,Acenta,Rogaland,1.0,"Motor Forum Stavanger, Forus",0,149900.0,152191,2291,https://www.finn.no/mobility/item/449832214
Nissan Leaf,Nissan,Leaf,2024.0,22660.0,278.0,25.6,1.0,0.0,1.0,N-Connecta,Annet,1.0,Birger N. Haug AS avd. Rud,0,229900.0,232157,2257,https://www.finn.no/mobility/item/453405191
Nissan Leaf,Nissan,Leaf,2018.0,112500.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Autoform Kristiansand AS,0,109000.0,111245,2245,https://www.finn.no/mobility/item/451714717
Nissan Leaf,Nissan,Leaf,2023.0,32400.0,278.0,12.0,1.0,0.0,1.0,N-Connecta,Rogaland,1.0,Bilsenteret Haugesund AS,0,219000.0,221201,2201,https://www.finn.no/mobility/item/453576957
Nissan Leaf,Nissan,Leaf,2021.0,65711.0,385.0,7.5,1.0,0.0,1.0,Tekna,Trøndelag,1.0,tm bil,0,189899.0,192091,2192,https://www.finn.no/mobility/item/429514538
Nissan Leaf,Nissan,Leaf,2015.0,81000.0,385.0,16.0,1.0,0.0,0.0,Ukjent,Vestland,1.0,PARADIS BIL,0,53532.0,55714,2182,https://www.finn.no/mobility/item/449242369
Nissan Leaf,Nissan,Leaf,2021.0,80000.0,385.0,12.0,1.0,0.0,0.0,Acenta,Vestland,1.0,Bergen Bilcenter AS,0,185000.0,187145,2145,https://www.finn.no/mobility/item/452500876
Nissan Leaf,Nissan,Leaf,2018.0,92700.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Okkenhaug Krogstad AS,0,119900.0,122044,2144,https://www.finn.no/mobility/item/448036635
Nissan Leaf,Nissan,Leaf,2020.0,38595.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Annet,1.0,Hokksund Auto AS,0,189000.0,191141,2141,https://www.finn.no/mobility/item/450273719
Nissan Leaf,Nissan,Leaf,2019.0,156000.0,385.0,17.333333333333332,3.0,0.0,0.0,Ukjent,Annet,0.0,,0,129434.0,131543,2109,https://www.finn.no/mobility/item/424829398
Nissan Leaf,Nissan,Leaf,2023.0,57500.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Østfold,1.0,Brennes Auto AS,0,229000.0,231096,2096,https://www.finn.no/mobility/item/448775505
Nissan Leaf,Nissan,Leaf,2015.0,80000.0,166.0,11.233333333333333,2.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,53732.0,55806,2074,https://www.finn.no/mobility/item/447827971
Nissan Leaf,Nissan,Leaf,2016.0,106000.0,385.0,23.33333333333333,4.0,0.0,0.0,Acenta,Oslo/Akershus,0.0,,0,53532.0,55597,2065,https://www.finn.no/mobility/item/452713190
Nissan Leaf,Nissan,Leaf,2015.0,87000.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,DAYTONA BILSENTER AS,0,55900.0,57867,1967,https://www.finn.no/mobility/item/447480928
Nissan Leaf,Nissan,Leaf,2018.0,114000.0,270.0,8.033333333333333,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,107532.0,109493,1961,https://www.finn.no/mobility/item/449990407
Nissan Leaf,Nissan,Leaf,2023.0,69900.0,385.0,10.033333333333331,1.0,0.0,1.0,N-Connecta,Østfold,1.0,Autonord AS,0,219000.0,220959,1959,https://www.finn.no/mobility/item/453382487
Nissan Leaf,Nissan,Leaf,2022.0,26489.0,280.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Lassen Auto AS,0,198800.0,200750,1950,https://www.finn.no/mobility/item/440200253
Nissan Leaf,Nissan,Leaf,2021.0,36600.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Aage Vold Autosalg AS,0,169000.0,170944,1944,https://www.finn.no/mobility/item/448394774
Nissan Leaf,Nissan,Leaf,2018.0,112000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,DAYTONA AUTO AS,0,109900.0,111835,1935,https://www.finn.no/mobility/item/448284588
Nissan Leaf,Nissan,Leaf,2020.0,50500.0,270.0,24.6,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,134532.0,136457,1925,https://www.finn.no/mobility/item/448742416
Nissan Leaf,Nissan,Leaf,2022.0,29728.0,396.0,12.0,1.0,0.0,1.0,e+,Sørlandet,1.0,Gumpen Motor,0,229000.0,230892,1892,https://www.finn.no/mobility/item/452959306
Nissan Leaf,Nissan,Leaf,2019.0,91940.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Rogaland,1.0,BIL-KOMPANIET HAUGESUND AS,0,129900.0,131778,1878,https://www.finn.no/mobility/item/452599322
Nissan Leaf,Nissan,Leaf,2022.0,44959.0,278.0,8.333333333333334,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Birger N. Haug AS Lillestrøm,0,179900.0,181771,1871,https://www.finn.no/mobility/item/442114719
Nissan Leaf,Nissan,Leaf,2018.0,114000.0,270.0,7.0,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,104532.0,106381,1849,https://www.finn.no/mobility/item/449065999
Nissan Leaf,Nissan,Leaf,2020.0,56000.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Østfold,1.0,Brennes Auto AS,0,175000.0,176811,1811,https://www.finn.no/mobility/item/452774045
Nissan Leaf,Nissan,Leaf,2022.0,76000.0,385.0,-0.7,1.0,0.0,1.0,Ukjent,Annet,1.0,DRIVALIA LEASE NORGE AS,0,199000.0,200806,1806,https://www.finn.no/mobility/item/447132728
Nissan Leaf,Nissan,Leaf,2015.0,98830.0,385.0,12.0,1.0,0.0,1.0,Tekna,Sørlandet,1.0,Ydse Auto Salg AS,0,58900.0,60652,1752,https://www.finn.no/mobility/item/451622525
Nissan Leaf,Nissan,Leaf,2022.0,77590.0,389.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,BILN AS,0,189900.0,191627,1727,https://www.finn.no/mobility/item/450427160
Nissan Leaf,Nissan,Leaf,2020.0,82000.0,385.0,12.0,3.0,0.0,1.0,Tekna,Nord-Norge,1.0,Norbil AS,0,199000.0,200650,1650,https://www.finn.no/mobility/item/452379843
Nissan Leaf,Nissan,Leaf,2020.0,96000.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,Flesland Bil AS,0,165900.0,167496,1596,https://www.finn.no/mobility/item/445328242
Nissan Leaf,Nissan,Leaf,2016.0,73319.0,140.0,8.166666666666666,1.0,0.0,1.0,Acenta,Vestland,1.0,BRUKTBILSENTER AS,0,59900.0,61448,1548,https://www.finn.no/mobility/item/452790047
Nissan Leaf,Nissan,Leaf,2018.0,72400.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Nord-Norge,1.0,Biltrend Harstad AS,0,119000.0,120434,1434,https://www.finn.no/mobility/item/451921018
Nissan Leaf,Nissan,Leaf,2018.0,144000.0,270.0,23.8,1.0,0.0,0.0,Tekna,Vestland,1.0,MEBIL- AS,0,99000.0,100431,1431,https://www.finn.no/mobility/item/453653600
Nissan Leaf,Nissan,Leaf,2022.0,85347.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Auto 8-8 Trio AS,0,169000.0,170424,1424,https://www.finn.no/mobility/item/452526652
Nissan Leaf,Nissan,Leaf,2022.0,10700.0,285.0,10.0,1.0,0.0,1.0,Visia,Vestfold/Telemark,1.0,Mobile Larvik AS,0,179000.0,180398,1398,https://www.finn.no/mobility/item/451505032
Nissan Leaf,Nissan,Leaf,2020.0,81500.0,270.0,12.0,1.0,0.0,1.0,Tekna,Sørlandet,1.0,RSA BIL Kristiansand,0,157000.0,158372,1372,https://www.finn.no/mobility/item/447252194
Nissan Leaf,Nissan,Leaf,2018.0,43000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Kverneland Bil | Ford Haugesund,0,139800.0,141155,1355,https://www.finn.no/mobility/item/450424607
Nissan Leaf,Nissan,Leaf,2019.0,100300.0,280.0,12.0,2.0,0.0,1.0,Tekna,Østfold,1.0,Sandvika Bil AS,0,119000.0,120313,1313,https://www.finn.no/mobility/item/448220058
Nissan Leaf,Nissan,Leaf,2020.0,75000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Østfold,1.0,Dahles Auto Moss AS,0,144900.0,146175,1275,https://www.finn.no/mobility/item/442570576
Nissan Leaf,Nissan,Leaf,2022.0,91500.0,285.0,9.333333333333334,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,CARSTORE OUTLET,0,159900.0,161140,1240,https://www.finn.no/mobility/item/452930828
Nissan Leaf,Nissan,Leaf,2022.0,99600.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,TVEITEN BIL AS,0,159000.0,160215,1215,https://www.finn.no/mobility/item/446099261
Nissan Leaf,Nissan,Leaf,2023.0,25870.0,395.0,13.533333333333331,1.0,0.0,1.0,N-Connecta,Annet,1.0,Birger N. Haug avd Drammen,0,243900.0,245072,1172,https://www.finn.no/mobility/item/438943071
Nissan Leaf,Nissan,Leaf,2021.0,45000.0,270.0,21.7,2.0,0.0,1.0,Ukjent,Vestland,0.0,,0,157000.0,158172,1172,https://www.finn.no/mobility/item/330830134
Nissan Leaf,Nissan,Leaf,2022.0,25386.0,285.0,9.233333333333333,1.0,0.0,1.0,Visia,Oslo/Akershus,1.0,Mobile Skøyen AS,0,173800.0,174971,1171,https://www.finn.no/mobility/item/443671911
Nissan Leaf,Nissan,Leaf,2021.0,38700.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Aage Vold Autosalg AS,0,169000.0,170150,1150,https://www.finn.no/mobility/item/448394494
Nissan Leaf,Nissan,Leaf,2018.0,122812.0,270.0,5.4,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,99532.0,100680,1148,https://www.finn.no/mobility/item/448970682
Nissan Leaf,Nissan,Leaf,2021.0,114600.0,385.0,12.0,1.0,0.0,1.0,Tekna,Vestland,1.0,Importservice Bil AS,0,170000.0,171136,1136,https://www.finn.no/mobility/item/450574444
Nissan Leaf,Nissan,Leaf,2021.0,29000.0,270.0,23.1,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,149532.0,150645,1113,https://www.finn.no/mobility/item/450254085
Nissan Leaf,Nissan,Leaf,2019.0,119171.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,GOL AUTO AS,0,119000.0,120013,1013,https://www.finn.no/mobility/item/452933021
Nissan Leaf,Nissan,Leaf,2019.0,71650.0,270.0,14.666666666666666,2.0,0.0,0.0,Tekna,Oslo/Akershus,0.0,,0,131434.0,132389,955,https://www.finn.no/mobility/item/441887816
Nissan Leaf,Nissan,Leaf,2021.0,52390.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,AUTOLINKS AS,0,196000.0,196952,952,https://www.finn.no/mobility/item/440088354
Nissan Leaf,Nissan,Leaf,2022.0,16000.0,285.0,10.0,1.0,0.0,1.0,Visia,Vestfold/Telemark,1.0,Mobile Larvik AS,0,179000.0,179900,900,https://www.finn.no/mobility/item/450448978
Nissan Leaf,Nissan,Leaf,2018.0,128300.0,270.0,0.9,1.0,0.0,0.0,N-Connecta,Østfold,1.0,CAR CONNECT AS,0,99900.0,100784,884,https://www.finn.no/mobility/item/446607563
Nissan Leaf,Nissan,Leaf,2020.0,97729.0,385.0,-18.9,3.0,0.0,0.0,Ukjent,Annet,0.0,,0,164532.0,165379,847,https://www.finn.no/mobility/item/452937970
Nissan Leaf,Nissan,Leaf,2020.0,73808.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Melhus Bil Trondheim AS,0,185000.0,185839,839,https://www.finn.no/mobility/item/450599675
Nissan Leaf,Nissan,Leaf,2015.0,79500.0,150.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,dahl auto,0,59000.0,59825,825,https://www.finn.no/mobility/item/451247803
Nissan Leaf,Nissan,Leaf,2017.0,81500.0,200.0,24.3,1.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,69532.0,70225,693,https://www.finn.no/mobility/item/453635689
Nissan Leaf,Nissan,Leaf,2019.0,54800.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Oslo/Akershus,1.0,DRIVEMAC AS,0,139990.0,140656,666,https://www.finn.no/mobility/item/433308570
Nissan Leaf,Nissan,Leaf,2021.0,25943.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Birger N. Haug AS avd. Oslo,0,209900.0,210518,618,https://www.finn.no/mobility/item/452369425
Nissan Leaf,Nissan,Leaf,2018.0,162523.0,270.0,23.266666666666666,2.0,0.0,0.0,Tekna,Annet,0.0,,0,94434.0,94988,554,https://www.finn.no/mobility/item/434712232
Nissan Leaf,Nissan,Leaf,2019.0,91150.0,275.0,12.0,1.0,0.0,1.0,Tekna,Østfold,1.0,Brennes Auto Moss AS,0,129000.0,129496,496,https://www.finn.no/mobility/item/452945179
Nissan Leaf,Nissan,Leaf,2022.0,31500.0,395.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Bertel O. Steen Lørenskog,0,229900.0,230379,479,https://www.finn.no/mobility/item/451958301
Nissan Leaf,Nissan,Leaf,2019.0,95000.0,270.0,12.4,2.0,0.0,0.0,Ukjent,Vestland,0.0,,0,129890.0,130366,476,https://www.finn.no/mobility/item/431822999
Nissan Leaf,Nissan,Leaf,2018.0,84200.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Autoform Kristiansand AS,0,119000.0,119475,475,https://www.finn.no/mobility/item/452806640
Nissan Leaf,Nissan,Leaf,2024.0,29737.0,395.0,22.6,1.0,0.0,1.0,N-Connecta,Sørlandet,1.0,Mobile Auto Sør AS,0,259000.0,259460,460,https://www.finn.no/mobility/item/433524395
Nissan Leaf,Nissan,Leaf,2024.0,6200.0,270.0,12.0,1.0,0.0,1.0,Tekna,Østfold,1.0,Brennes Auto AS,0,244900.0,245356,456,https://www.finn.no/mobility/item/452640461
Nissan Leaf,Nissan,Leaf,2017.0,168000.0,385.0,15.1,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,52532.0,52975,443,https://www.finn.no/mobility/item/453309741
Nissan Leaf,Nissan,Leaf,2022.0,27000.0,270.0,7.233333333333333,1.0,0.0,1.0,Visia,Annet,1.0,GEIR EVENSTAD,0,179900.0,180309,409,https://www.finn.no/mobility/item/451385081
Nissan Leaf,Nissan,Leaf,2019.0,72000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Østfold,1.0,Brennes Auto AS,0,135900.0,136307,407,https://www.finn.no/mobility/item/441182979
Nissan Leaf,Nissan,Leaf,2018.0,67801.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Vestland,1.0,BILHUB AS,0,129000.0,129394,394,https://www.finn.no/mobility/item/449360467
Nissan Leaf,Nissan,Leaf,2021.0,37700.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Strada Holding AS,0,199000.0,199371,371,https://www.finn.no/mobility/item/440425263
Nissan Leaf,Nissan,Leaf,2024.0,20818.0,395.0,23.8,1.0,0.0,1.0,N-Connecta,Oslo/Akershus,1.0,Mobile Skøyen AS,0,269000.0,269331,331,https://www.finn.no/mobility/item/450411430
Nissan Leaf,Nissan,Leaf,2022.0,28700.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Østfold,1.0,Brennes Auto AS,0,209000.0,209324,324,https://www.finn.no/mobility/item/444591068
Nissan Leaf,Nissan,Leaf,2019.0,155000.0,385.0,19.633333333333333,1.0,0.0,1.0,Ukjent,Vestland,1.0,Mobile Hønefoss AS,0,109000.0,109290,290,https://www.finn.no/mobility/item/442635913
Nissan Leaf,Nissan,Leaf,2019.0,87000.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Sørlandet,1.0,Autoform Kristiansand AS,0,135000.0,135272,272,https://www.finn.no/mobility/item/439536125
Nissan Leaf,Nissan,Leaf,2021.0,43400.0,385.0,12.0,1.0,0.0,1.0,Tekna,Vestland,1.0,AutoSwap AS,0,199800.0,199950,150,https://www.finn.no/mobility/item/446504974
Nissan Leaf,Nissan,Leaf,2018.0,116945.0,385.0,17.866666666666667,1.0,0.0,1.0,N-Connecta,Vestfold/Telemark,1.0,Mobile Larvik AS,0,119000.0,119139,139,https://www.finn.no/mobility/item/451333967
Nissan Leaf,Nissan,Leaf,2022.0,33871.0,278.0,10.033333333333331,1.0,0.0,1.0,N-Connecta,Oslo/Akershus,1.0,Mobile Skøyen AS,0,198900.0,198988,88,https://www.finn.no/mobility/item/448810420
Nissan Leaf,Nissan,Leaf,2022.0,38500.0,278.0,9.266666666666667,1.0,0.0,1.0,N-Connecta,Annet,1.0,Birger N. Haug AS avd. Rud,0,199900.0,199972,72,https://www.finn.no/mobility/item/453407576
Nissan Leaf,Nissan,Leaf,2023.0,10208.0,278.0,17.5,1.0,0.0,1.0,N-Connecta,Oslo/Akershus,1.0,Mobile Follo AS,0,214400.0,214472,72,https://www.finn.no/mobility/item/450795799
Nissan Leaf,Nissan,Leaf,2019.0,184000.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Rogaland,1.0,Car4Sale AS,0,79990.0,80051,61,https://www.finn.no/mobility/item/452383261
Nissan Leaf,Nissan,Leaf,2020.0,57500.0,385.0,23.33333333333333,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,FURUSET CAR SENTER & PREMIUM BIL,0,185000.0,185050,50,https://www.finn.no/mobility/item/447379376
Nissan Leaf,Nissan,Leaf,2024.0,35400.0,395.0,23.566666666666663,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,259995.0,260018,23,https://www.finn.no/mobility/item/453600138
Nissan Leaf,Nissan,Leaf,2020.0,69500.0,384.0,12.0,1.0,0.0,0.0,Tekna,Østfold,1.0,Brennes Auto AS,0,189900.0,189917,17,https://www.finn.no/mobility/item/451834661
Nissan Leaf,Nissan,Leaf,2018.0,151000.0,270.0,12.0,1.0,0.0,0.0,Ukjent,Oslo/Akershus,1.0,A AUTO AS,0,94990.0,95005,15,https://www.finn.no/mobility/item/448115893
Nissan Leaf,Nissan,Leaf,2019.0,50929.0,385.0,15.7,1.0,0.0,0.0,Tekna,Annet,1.0,Birger N. Haug AS avd Gardermoen Outlet,0,144900.0,144833,-67,https://www.finn.no/mobility/item/452679250
Nissan Leaf,Nissan,Leaf,2021.0,68000.0,270.0,15.2,2.0,0.0,0.0,Tekna,Annet,0.0,,0,154434.0,154345,-89,https://www.finn.no/mobility/item/439760391
Nissan Leaf,Nissan,Leaf,2022.0,62000.0,285.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Premium Auto AS,0,169000.0,168895,-105,https://www.finn.no/mobility/item/452990764
Nissan Leaf,Nissan,Leaf,2019.0,45265.0,270.0,18.0,2.0,0.0,0.0,Tekna,Oslo/Akershus,0.0,,0,138000.0,137848,-152,https://www.finn.no/mobility/item/308692366
Nissan Leaf,Nissan,Leaf,2016.0,96400.0,250.0,21.23333333333333,2.0,0.0,0.0,Tekna,Vestfold/Telemark,1.0,GreenDrive,0,69000.0,68793,-207,https://www.finn.no/mobility/item/450996044
Nissan Leaf,Nissan,Leaf,2018.0,111600.0,270.0,12.0,1.0,0.0,1.0,Tekna,Rogaland,1.0,Envy Auto AS,0,119000.0,118767,-233,https://www.finn.no/mobility/item/451760106
Nissan Leaf,Nissan,Leaf,2018.0,92500.0,270.0,12.0,1.0,0.0,0.0,Tekna,Sørlandet,1.0,Autoform Kristiansand AS,0,129000.0,128741,-259,https://www.finn.no/mobility/item/450617203
Nissan Leaf,Nissan,Leaf,2023.0,10200.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Nord-Norge,1.0,Auto 8-8 Imaas,0,269900.0,269630,-270,https://www.finn.no/mobility/item/450582784
Nissan Leaf,Nissan,Leaf,2020.0,74682.0,270.0,23.366666666666667,1.0,0.0,0.0,Ukjent,Annet,1.0,Birger N. Haug Outlet Rud,0,132900.0,132598,-302,https://www.finn.no/mobility/item/448035512
Nissan Leaf,Nissan,Leaf,2019.0,103974.0,270.0,11.566666666666666,2.0,0.0,0.0,Tekna,Østfold,0.0,,0,123532.0,123210,-322,https://www.finn.no/mobility/item/453359248
Nissan Leaf,Nissan,Leaf,2020.0,90000.0,385.0,8.2,1.0,0.0,1.0,Ukjent,Annet,1.0,Skogen Bil AS,0,179000.0,178667,-333,https://www.finn.no/mobility/item/440330202
Nissan Leaf,Nissan,Leaf,2021.0,45000.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Annet,1.0,Sulland Bil Hamar,0,199000.0,198644,-356,https://www.finn.no/mobility/item/453615688
Nissan Leaf,Nissan,Leaf,2015.0,112000.0,150.0,13.5,1.0,0.0,0.0,Ukjent,Annet,1.0,BILVERDEN1 AS,0,55000.0,54619,-381,https://www.finn.no/mobility/item/447436711
Nissan Leaf,Nissan,Leaf,2020.0,87261.0,385.0,6.633333333333334,1.0,0.0,1.0,Ukjent,Annet,1.0,Mobile Elverum AS,0,179000.0,178595,-405,https://www.finn.no/mobility/item/447255424
Nissan Leaf,Nissan,Leaf,2017.0,40300.0,250.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Rebil,0,85000.0,84591,-409,https://www.finn.no/mobility/item/451700536
Nissan Leaf,Nissan,Leaf,2019.0,78950.0,270.0,19.166666666666668,1.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,137532.0,137121,-411,https://www.finn.no/mobility/item/450317411
Nissan Leaf,Nissan,Leaf,2018.0,99000.0,270.0,18.2,1.0,0.0,1.0,N-Connecta,Østfold,0.0,,0,120000.0,119576,-424,https://www.finn.no/mobility/item/437703882
Nissan Leaf,Nissan,Leaf,2021.0,92000.0,270.0,12.6,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,149532.0,149097,-435,https://www.finn.no/mobility/item/447285052
Nissan Leaf,Nissan,Leaf,2018.0,60000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,RSA BIL Trondheim,0,139900.0,139385,-515,https://www.finn.no/mobility/item/451371149
Nissan Leaf,Nissan,Leaf,2018.0,111580.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Annet,1.0,AUTO RS AS,0,114900.0,114327,-573,https://www.finn.no/mobility/item/383368784
Nissan Leaf,Nissan,Leaf,2018.0,97600.0,270.0,6.8,2.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,C.S Bil Norge AS,0,115000.0,114379,-621,https://www.finn.no/mobility/item/447454710
Nissan Leaf,Nissan,Leaf,2017.0,156000.0,385.0,16.1,7.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,57532.0,56906,-626,https://www.finn.no/mobility/item/453673924
Nissan Leaf,Nissan,Leaf,2021.0,95045.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Tintline Autocenter AS,0,149000.0,148346,-654,https://www.finn.no/mobility/item/450680179
Nissan Leaf,Nissan,Leaf,2021.0,60237.0,385.0,5.666666666666667,1.0,0.0,1.0,Ukjent,Sørlandet,0.0,,0,199000.0,198308,-692,https://www.finn.no/mobility/item/439700864
Nissan Leaf,Nissan,Leaf,2021.0,37000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Gjevik Bil AS,0,168900.0,168184,-716,https://www.finn.no/mobility/item/452372770
Nissan Leaf,Nissan,Leaf,2017.0,99000.0,385.0,14.066666666666666,3.0,0.0,0.0,Ukjent,Rogaland,1.0,Bilgarden AS,0,62532.0,61766,-766,https://www.finn.no/mobility/item/450702372
Nissan Leaf,Nissan,Leaf,2022.0,50590.0,285.0,8.6,1.0,0.0,1.0,Visia,Vestland,1.0,Mobile Hønefoss AS,0,169000.0,168228,-772,https://www.finn.no/mobility/item/439114297
Nissan Leaf,Nissan,Leaf,2019.0,100500.0,385.0,12.0,1.0,0.0,1.0,Tekna,Vestland,1.0,Bergen Bilformidling AS,0,119000.0,118199,-801,https://www.finn.no/mobility/item/452710441
Nissan Leaf,Nissan,Leaf,2021.0,91000.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Trøndelag,1.0,Auto 8-8 Trio AS,0,189000.0,188198,-802,https://www.finn.no/mobility/item/452971240
Nissan Leaf,Nissan,Leaf,2024.0,9106.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,RøhneSelmer AS avd. Asker og Bærum,0,234900.0,234074,-826,https://www.finn.no/mobility/item/452728165
Nissan Leaf,Nissan,Leaf,2021.0,49907.0,275.0,12.0,1.0,0.0,0.0,N-Connecta,Rogaland,1.0,Bilsenteret Haugesund AS,0,179000.0,178162,-838,https://www.finn.no/mobility/item/453576943
