title,car_make,car_model,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,status,price_cleaned,predicted_value,value_difference,url
Tesla Model 3,Tesla,Model 3,2024.0,13700.0,629.0,12.0,1.0,0.0,0.0,Long Range,Trøndelag,1.0,HOLLA AUTOSENTER AS,0,Aktiv,429000.0,432144,3144,https://www.finn.no/mobility/item/432007040
Tesla Model 3,Tesla,Model 3,2019.0,129900.0,400.0,12.0,1.0,0.0,0.0,Standard Range,Annet,1.0,Digicarsale AS,0,Aktiv,169990.0,173015,3025,https://www.finn.no/mobility/item/448796276
Tesla Model 3,Tesla,Model 3,2021.0,145000.0,580.0,12.666666666666666,2.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,215000.0,217969,2969,https://www.finn.no/mobility/item/453040942
Tesla Model 3,Tesla,Model 3,2019.0,91000.0,560.0,12.0,1.0,0.0,1.0,Standard Range,Vestfold/Telemark,1.0,BILTORGET FLEET AS,0,Aktiv,179900.0,182804,2904,https://www.finn.no/mobility/item/449532533
Tesla Model 3,Tesla,Model 3,2019.0,130500.0,560.0,12.6,2.0,0.0,0.0,Ukjent,Vestfold/Telemark,0.0,,0,Aktiv,189532.0,192416,2884,https://www.finn.no/mobility/item/452356075
Tesla Model 3,Tesla,Model 3,2019.0,108000.0,560.0,13.3,5.0,0.0,0.0,Long Range,Vestland,0.0,,0,Aktiv,204532.0,207402,2870,https://www.finn.no/mobility/item/453187033
Tesla Model 3,Tesla,Model 3,2019.0,129000.0,560.0,12.0,2.0,0.0,0.0,Long Range,Annet,1.0,AML AUTO AS,0,Aktiv,195000.0,197790,2790,https://www.finn.no/mobility/item/427496457
Tesla Model 3,Tesla,Model 3,2021.0,82831.0,580.0,12.733333333333333,3.0,0.0,1.0,Long Range,Vestland,0.0,,0,Aktiv,264532.0,267310,2778,https://www.finn.no/mobility/item/453262523
Tesla Model 3,Tesla,Model 3,2021.0,63000.0,614.0,19.066666666666663,2.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,279532.0,282107,2575,https://www.finn.no/mobility/item/453362134
Tesla Model 3,Tesla,Model 3,2021.0,46500.0,614.0,21.7,1.0,0.0,0.0,Long Range,Trøndelag,0.0,,0,Aktiv,293532.0,296087,2555,https://www.finn.no/mobility/item/451487974
Tesla Model 3,Tesla,Model 3,2022.0,68490.0,547.0,12.0,1.0,0.0,0.0,Performance,Vestland,1.0,BILN AS,0,Aktiv,319900.0,322450,2550,https://www.finn.no/mobility/item/452985733
Tesla Model 3,Tesla,Model 3,2019.0,121500.0,560.0,15.8,3.0,0.0,0.0,Ukjent,Sørlandet,0.0,,0,Aktiv,194532.0,196999,2467,https://www.finn.no/mobility/item/449618867
Tesla Model 3,Tesla,Model 3,2019.0,115266.0,560.0,12.933333333333334,2.0,0.0,0.0,Long Range,Trøndelag,0.0,,0,Aktiv,199932.0,202264,2332,https://www.finn.no/mobility/item/445107380
Tesla Model 3,Tesla,Model 3,2024.0,35000.0,513.0,12.0,1.0,0.0,1.0,Standard Range,Vestland,1.0,Car4Sale AS,0,Aktiv,334900.0,337140,2240,https://www.finn.no/mobility/item/449308681
Tesla Model 3,Tesla,Model 3,2020.0,113000.0,415.0,12.0,1.0,0.0,1.0,Standard Range,Vestland,1.0,Car4Sale AS,0,Aktiv,179990.0,182218,2228,https://www.finn.no/mobility/item/448174220
Tesla Model 3,Tesla,Model 3,2021.0,45069.0,448.0,21.266666666666666,1.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,Aktiv,233532.0,235757,2225,https://www.finn.no/mobility/item/453133681
Tesla Model 3,Tesla,Model 3,2021.0,77200.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Oslo/Akershus,1.0,Auto Solution AS,0,Aktiv,218800.0,221020,2220,https://www.finn.no/mobility/item/452807612
Tesla Model 3,Tesla,Model 3,2021.0,46991.0,448.0,19.9,3.0,0.0,1.0,Standard Range,Sørlandet,0.0,,0,Aktiv,229532.0,231727,2195,https://www.finn.no/mobility/item/450481166
Tesla Model 3,Tesla,Model 3,2024.0,27000.0,534.0,27.866666666666667,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,336942.0,339090,2148,https://www.finn.no/mobility/item/453520177
Tesla Model 3,Tesla,Model 3,2022.0,132000.0,559.0,12.0,1.0,0.0,1.0,Performance,Oslo/Akershus,1.0,Pitstop Bilsalg Ny AS,0,Aktiv,258982.0,261123,2141,https://www.finn.no/mobility/item/447434509
Tesla Model 3,Tesla,Model 3,2019.0,117000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Sandvika Bil AS,0,Aktiv,199000.0,201119,2119,https://www.finn.no/mobility/item/432196293
Tesla Model 3,Tesla,Model 3,2024.0,39276.0,513.0,31.3,1.0,0.0,1.0,Ukjent,Vestland,0.0,,0,Aktiv,327505.0,329534,2029,https://www.finn.no/mobility/item/449888704
Tesla Model 3,Tesla,Model 3,2021.0,52262.0,448.0,30.83333333333333,1.0,0.0,1.0,Ukjent,Rogaland,0.0,,0,Aktiv,243532.0,245548,2016,https://www.finn.no/mobility/item/451531734
Tesla Model 3,Tesla,Model 3,2021.0,56700.0,614.0,21.066666666666663,1.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,280000.0,281985,1985,https://www.finn.no/mobility/item/452471716
Tesla Model 3,Tesla,Model 3,2019.0,100200.0,560.0,22.73333333333333,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,214532.0,216435,1903,https://www.finn.no/mobility/item/453423147
Tesla Model 3,Tesla,Model 3,2022.0,61300.0,614.0,12.0,2.0,0.0,1.0,Long Range,Vestfold/Telemark,1.0,RS Autosport AS,0,Aktiv,309900.0,311798,1898,https://www.finn.no/mobility/item/452844579
Tesla Model 3,Tesla,Model 3,2020.0,75000.0,580.0,12.0,1.0,0.0,0.0,Long Range,Rogaland,1.0,FHM AUTOSPORT AS,0,Aktiv,259999.0,261890,1891,https://www.finn.no/mobility/item/412100725
Tesla Model 3,Tesla,Model 3,2019.0,94000.0,530.0,12.0,1.0,0.0,0.0,Performance,Annet,1.0,Romerike Autohus AS,0,Aktiv,218000.0,219856,1856,https://www.finn.no/mobility/item/453536459
Tesla Model 3,Tesla,Model 3,2019.0,58750.0,400.0,12.0,4.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,KARS Nenset,0,Aktiv,199000.0,200851,1851,https://www.finn.no/mobility/item/452873492
Tesla Model 3,Tesla,Model 3,2021.0,43034.0,448.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,237129.0,238961,1832,https://www.finn.no/mobility/item/354647341
Tesla Model 3,Tesla,Model 3,2020.0,70000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Trøndelag,1.0,BILGALLERIET AS,0,Aktiv,259990.0,261686,1696,https://www.finn.no/mobility/item/453096298
Tesla Model 3,Tesla,Model 3,2021.0,102000.0,448.0,12.0,1.0,0.0,0.0,Standard Range,Trøndelag,1.0,Stjørdal Bilhandel AS,0,Aktiv,219000.0,220595,1595,https://www.finn.no/mobility/item/448198126
Tesla Model 3,Tesla,Model 3,2021.0,91500.0,614.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Autoform Kristiansand AS,0,Aktiv,269000.0,270570,1570,https://www.finn.no/mobility/item/451933584
Tesla Model 3,Tesla,Model 3,2019.0,95000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Pro Bilsalg AS,0,Aktiv,209000.0,210329,1329,https://www.finn.no/mobility/item/432342863
Tesla Model 3,Tesla,Model 3,2021.0,78000.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Oslo/Akershus,1.0,Car4Sale AS,0,Aktiv,214990.0,216257,1267,https://www.finn.no/mobility/item/452773357
Tesla Model 3,Tesla,Model 3,2021.0,92000.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,SANDNES BRUKTBIL AS,0,Aktiv,219000.0,220182,1182,https://www.finn.no/mobility/item/452355094
Tesla Model 3,Tesla,Model 3,2020.0,68600.0,409.0,12.0,1.0,0.0,1.0,Standard Range,Annet,1.0,Rebil,0,Aktiv,198900.0,200041,1141,https://www.finn.no/mobility/item/446417071
Tesla Model 3,Tesla,Model 3,2019.0,139100.0,530.0,12.0,1.0,0.0,1.0,Performance,Sørlandet,1.0,BP Bil AS,0,Aktiv,199999.0,201111,1112,https://www.finn.no/mobility/item/451674477
Tesla Model 3,Tesla,Model 3,2025.0,11000.0,629.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,Oslo Bilsenter AS,0,Aktiv,448000.0,449099,1099,https://www.finn.no/mobility/item/451668581
Tesla Model 3,Tesla,Model 3,2020.0,69000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Bilgarasjen Sarpsborg,0,Aktiv,259900.0,260969,1069,https://www.finn.no/mobility/item/453155018
Tesla Model 3,Tesla,Model 3,2022.0,54560.0,602.0,22.633333333333333,1.0,0.0,1.0,Long Range,Vestland,1.0,ØKO BIL AS,0,Aktiv,319900.0,320926,1026,https://www.finn.no/mobility/item/446051118
Tesla Model 3,Tesla,Model 3,2021.0,71500.0,614.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,Car4Sale AS,0,Aktiv,279900.0,280859,959,https://www.finn.no/mobility/item/449810610
Tesla Model 3,Tesla,Model 3,2020.0,40500.0,580.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,BRUKTBIL VEST AS,0,Aktiv,299900.0,300747,847,https://www.finn.no/mobility/item/441158381
Tesla Model 3,Tesla,Model 3,2023.0,33070.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Bilsenteret Stryn AS på Rud i Bærum,0,Aktiv,379498.0,380288,790,https://www.finn.no/mobility/item/449807059
Tesla Model 3,Tesla,Model 3,2021.0,84000.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Annet,1.0,DAYTONA BILSENTER AS,0,Aktiv,219900.0,220686,786,https://www.finn.no/mobility/item/451930698
Tesla Model 3,Tesla,Model 3,2020.0,104000.0,560.0,22.1,3.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,224532.0,225303,771,https://www.finn.no/mobility/item/450096568
Tesla Model 3,Tesla,Model 3,2019.0,96990.0,410.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Åkra Bil AS,0,Aktiv,199000.0,199767,767,https://www.finn.no/mobility/item/451709785
Tesla Model 3,Tesla,Model 3,2021.0,142000.0,567.0,12.0,1.0,0.0,0.0,Performance,Annet,1.0,Kommisjonsbil AS,0,Aktiv,254990.0,255738,748,https://www.finn.no/mobility/item/452387470
Tesla Model 3,Tesla,Model 3,2020.0,107300.0,560.0,1.1666666666666667,4.0,0.0,0.0,Long Range,Sørlandet,0.0,,0,Aktiv,214532.0,215112,580,https://www.finn.no/mobility/item/450668768
Tesla Model 3,Tesla,Model 3,2024.0,16500.0,629.0,27.766666666666666,1.0,0.0,0.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,417505.0,418050,545,https://www.finn.no/mobility/item/446202653
Tesla Model 3,Tesla,Model 3,2019.0,149000.0,530.0,12.0,2.0,0.0,0.0,Performance,Annet,0.0,,0,Aktiv,184999.0,185530,531,https://www.finn.no/mobility/item/425056462
Tesla Model 3,Tesla,Model 3,2020.0,124500.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,229990.0,230422,432,https://www.finn.no/mobility/item/442304278
Tesla Model 3,Tesla,Model 3,2025.0,14597.0,660.0,35.43333333333333,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,432000.0,432170,170,https://www.finn.no/mobility/item/445566652
Tesla Model 3,Tesla,Model 3,2024.0,15000.0,528.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Carzone AS,0,Aktiv,489000.0,489160,160,https://www.finn.no/mobility/item/452623030
Tesla Model 3,Tesla,Model 3,2019.0,152800.0,560.0,18.3,2.0,0.0,1.0,Long Range,Rogaland,1.0,AASTRAND AUTO AS,0,Aktiv,189000.0,189069,69,https://www.finn.no/mobility/item/451242987
Tesla Model 3,Tesla,Model 3,2024.0,41000.0,629.0,29.3,1.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,400000.0,400027,27,https://www.finn.no/mobility/item/448145514
Tesla Model 3,Tesla,Model 3,2019.0,98660.0,560.0,19.2,2.0,0.0,0.0,Ukjent,Vestfold/Telemark,0.0,,0,Aktiv,209532.0,209544,12,https://www.finn.no/mobility/item/449531283
Tesla Model 3,Tesla,Model 3,2021.0,19890.0,448.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,SANDESTEEN BIL AS,0,Aktiv,258000.0,257944,-56,https://www.finn.no/mobility/item/450576265
Tesla Model 3,Tesla,Model 3,2023.0,48600.0,602.0,10.033333333333331,1.0,0.0,0.0,Long Range,Annet,1.0,Follo Bil & Deler AS,0,Aktiv,335000.0,334894,-106,https://www.finn.no/mobility/item/450718935
Tesla Model 3,Tesla,Model 3,2020.0,39000.0,409.0,24.9,1.0,0.0,0.0,Standard Range,Annet,1.0,FIRST AUTO AS,0,Aktiv,233000.0,232884,-116,https://www.finn.no/mobility/item/453541884
Tesla Model 3,Tesla,Model 3,2024.0,30376.0,513.0,28.1,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,327500.0,327360,-140,https://www.finn.no/mobility/item/445598687
Tesla Model 3,Tesla,Model 3,2021.0,157000.0,580.0,12.0,1.0,0.0,1.0,Long Range,Sørlandet,1.0,Car4Sale AS,0,Aktiv,219000.0,218844,-156,https://www.finn.no/mobility/item/452578845
Tesla Model 3,Tesla,Model 3,2022.0,81000.0,602.0,25.066666666666663,2.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,299999.0,299824,-175,https://www.finn.no/mobility/item/453201068
Tesla Model 3,Tesla,Model 3,2021.0,67500.0,448.0,15.566666666666666,1.0,0.0,1.0,Standard Range,Annet,0.0,,0,Aktiv,230000.0,229796,-204,https://www.finn.no/mobility/item/449519939
Tesla Model 3,Tesla,Model 3,2026.0,150.0,520.0,12.0,1.0,0.0,1.0,Standard Range,Annet,1.0,Carzone AS,0,Aktiv,399000.0,398786,-214,https://www.finn.no/mobility/item/443683919
Tesla Model 3,Tesla,Model 3,2025.0,19900.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,419990.0,419760,-230,https://www.finn.no/mobility/item/452543097
Tesla Model 3,Tesla,Model 3,2024.0,16800.0,528.0,12.0,1.0,0.0,1.0,Performance,Oslo/Akershus,1.0,Rebil Salgshjelp,0,Aktiv,479000.0,478750,-250,https://www.finn.no/mobility/item/451652359
Tesla Model 3,Tesla,Model 3,2019.0,78000.0,560.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Motor Forum Notodden,0,Aktiv,219000.0,218664,-336,https://www.finn.no/mobility/item/452345942
Tesla Model 3,Tesla,Model 3,2019.0,144500.0,560.0,14.333333333333334,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,189532.0,189177,-355,https://www.finn.no/mobility/item/453251472
Tesla Model 3,Tesla,Model 3,2019.0,53286.0,560.0,12.0,1.0,0.0,1.0,Long Range,Vestfold/Telemark,1.0,Tintline Autocenter AS,0,Aktiv,249000.0,248609,-391,https://www.finn.no/mobility/item/449856091
Tesla Model 3,Tesla,Model 3,2021.0,149000.0,580.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,Romerike Autohus AS,0,Aktiv,215000.0,214556,-444,https://www.finn.no/mobility/item/447787261
Tesla Model 3,Tesla,Model 3,2024.0,41000.0,629.0,20.633333333333333,1.0,0.0,1.0,Long Range,Annet,1.0,MB CONSULTING AS,0,Aktiv,399000.0,398524,-476,https://www.finn.no/mobility/item/447067444
Tesla Model 3,Tesla,Model 3,2021.0,86000.0,448.0,19.133333333333333,1.0,0.0,0.0,Ukjent,Annet,1.0,Panther Auto AS,0,Aktiv,219990.0,219474,-516,https://www.finn.no/mobility/item/452508367
Tesla Model 3,Tesla,Model 3,2021.0,72000.0,580.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Dream Car,0,Aktiv,279000.0,278402,-598,https://www.finn.no/mobility/item/435369080
Tesla Model 3,Tesla,Model 3,2024.0,27000.0,528.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,FIRST AUTO AS,0,Aktiv,477000.0,476245,-755,https://www.finn.no/mobility/item/451662483
Tesla Model 3,Tesla,Model 3,2019.0,123376.0,560.0,17.6,4.0,0.0,0.0,Performance,Annet,0.0,,0,Aktiv,208434.0,207643,-791,https://www.finn.no/mobility/item/437769119
Tesla Model 3,Tesla,Model 3,2023.0,42153.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Autolease Bilsalg,0,Aktiv,349000.0,348197,-803,https://www.finn.no/mobility/item/452679957
Tesla Model 3,Tesla,Model 3,2022.0,23800.0,602.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Fredrikstad Bil AS,0,Aktiv,369900.0,369087,-813,https://www.finn.no/mobility/item/450861452
Tesla Model 3,Tesla,Model 3,2021.0,75400.0,567.0,15.833333333333334,1.0,0.0,1.0,Performance,Vestfold/Telemark,0.0,,0,Aktiv,294532.0,293635,-897,https://www.finn.no/mobility/item/452599569
Tesla Model 3,Tesla,Model 3,2021.0,55300.0,448.0,16.066666666666666,5.0,0.0,1.0,Standard Range,Vestland,1.0,PM Motor AS,0,Aktiv,235000.0,234092,-908,https://www.finn.no/mobility/item/451801925
Tesla Model 3,Tesla,Model 3,2020.0,78000.0,560.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,AUTOLAND ROGALAND AS,0,Aktiv,239000.0,237994,-1006,https://www.finn.no/mobility/item/449381909
Tesla Model 3,Tesla,Model 3,2024.0,18700.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Autosalg Vest AS,0,Aktiv,419900.0,418841,-1059,https://www.finn.no/mobility/item/449918422
Tesla Model 3,Tesla,Model 3,2019.0,85500.0,560.0,12.3,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,214350.0,213117,-1233,https://www.finn.no/mobility/item/444557422
Tesla Model 3,Tesla,Model 3,2024.0,28233.0,513.0,28.1,1.0,0.0,1.0,Ukjent,Rogaland,0.0,,0,Aktiv,329505.0,328213,-1292,https://www.finn.no/mobility/item/452097025
Tesla Model 3,Tesla,Model 3,2022.0,92042.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO SELECT AS,0,Aktiv,284990.0,283606,-1384,https://www.finn.no/mobility/item/443279956
Tesla Model 3,Tesla,Model 3,2025.0,19036.0,513.0,33.833333333333336,1.0,0.0,1.0,Standard Range,Annet,0.0,,0,Aktiv,332343.0,330907,-1436,https://www.finn.no/mobility/item/433403098
Tesla Model 3,Tesla,Model 3,2019.0,135600.0,560.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,ELBILHALLEN AS,0,Aktiv,199000.0,197513,-1487,https://www.finn.no/mobility/item/449208987
Tesla Model 3,Tesla,Model 3,2022.0,57500.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,SWITCH BIL AS,0,Aktiv,319990.0,318472,-1518,https://www.finn.no/mobility/item/452794080
Tesla Model 3,Tesla,Model 3,2023.0,36000.0,547.0,13.066666666666666,2.0,0.0,1.0,Performance,Rogaland,1.0,CHANGING AS,0,Aktiv,399000.0,397398,-1602,https://www.finn.no/mobility/item/441391736
Tesla Model 3,Tesla,Model 3,2023.0,65555.0,547.0,14.833333333333334,1.0,0.0,1.0,Performance,Vestfold/Telemark,0.0,,0,Aktiv,359000.0,357380,-1620,https://www.finn.no/mobility/item/409958537
Tesla Model 3,Tesla,Model 3,2020.0,76800.0,560.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,KM Auto AS,0,Aktiv,229900.0,228173,-1727,https://www.finn.no/mobility/item/453481284
Tesla Model 3,Tesla,Model 3,2021.0,69915.0,580.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO SELECT AS,0,Aktiv,279990.0,278168,-1822,https://www.finn.no/mobility/item/451691795
Tesla Model 3,Tesla,Model 3,2019.0,94000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Vestland,1.0,Bjørnestad Bilformidling,0,Aktiv,214900.0,212974,-1926,https://www.finn.no/mobility/item/441943925
Tesla Model 3,Tesla,Model 3,2020.0,124000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,NORSKAUTO AS,0,Aktiv,209800.0,207714,-2086,https://www.finn.no/mobility/item/437199899
Tesla Model 3,Tesla,Model 3,2025.0,27400.0,660.0,40.16666666666666,1.0,0.0,1.0,Long Range,Østfold,0.0,,0,Aktiv,428505.0,426397,-2108,https://www.finn.no/mobility/item/453093793
Tesla Model 3,Tesla,Model 3,2021.0,89000.0,580.0,12.0,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,244305.0,242172,-2133,https://www.finn.no/mobility/item/384157276
Tesla Model 3,Tesla,Model 3,2024.0,26000.0,513.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Rebil,0,Aktiv,338900.0,336689,-2211,https://www.finn.no/mobility/item/436556538
Tesla Model 3,Tesla,Model 3,2019.0,142000.0,409.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,GARDERMOEN AUTOPARTNER AS,0,Aktiv,169000.0,166754,-2246,https://www.finn.no/mobility/item/439247222
Tesla Model 3,Tesla,Model 3,2025.0,12117.0,750.0,39.63333333333333,1.0,0.0,1.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,397505.0,395224,-2281,https://www.finn.no/mobility/item/453263808
Tesla Model 3,Tesla,Model 3,2023.0,51874.0,602.0,15.1,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,342505.0,340219,-2286,https://www.finn.no/mobility/item/333349726
Tesla Model 3,Tesla,Model 3,2019.0,138000.0,560.0,16.166666666666668,4.0,0.0,0.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,179532.0,177237,-2295,https://www.finn.no/mobility/item/444786335
Tesla Model 3,Tesla,Model 3,2019.0,134000.0,560.0,12.0,1.0,0.0,0.0,Ukjent,Annet,1.0,FHM AUTOSPORT AS,0,Aktiv,199000.0,196672,-2328,https://www.finn.no/mobility/item/434555719
Tesla Model 3,Tesla,Model 3,2019.0,41000.0,409.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,SANDNES BRUKTBIL AS,0,Aktiv,219000.0,216623,-2377,https://www.finn.no/mobility/item/437174705
Tesla Model 3,Tesla,Model 3,2022.0,55250.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Rebil,0,Aktiv,309000.0,306601,-2399,https://www.finn.no/mobility/item/453466963
Tesla Model 3,Tesla,Model 3,2021.0,96337.0,614.0,21.53333333333333,1.0,0.0,1.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,264532.0,262102,-2430,https://www.finn.no/mobility/item/450513989
Tesla Model 3,Tesla,Model 3,2020.0,101000.0,560.0,9.6,4.0,0.0,0.0,Ukjent,Vestfold/Telemark,0.0,,0,Aktiv,219532.0,217018,-2514,https://www.finn.no/mobility/item/453233539
Tesla Model 3,Tesla,Model 3,2022.0,51925.0,602.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,330000.0,327438,-2562,https://www.finn.no/mobility/item/400014404
Tesla Model 3,Tesla,Model 3,2020.0,103000.0,530.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO VIKEN AS,0,Aktiv,229999.0,227426,-2573,https://www.finn.no/mobility/item/452802481
Tesla Model 3,Tesla,Model 3,2021.0,58000.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Vestfold/Telemark,1.0,Rebil,0,Aktiv,224900.0,222302,-2598,https://www.finn.no/mobility/item/452659241
Tesla Model 3,Tesla,Model 3,2021.0,102000.0,614.0,21.433333333333334,2.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,259532.0,256919,-2613,https://www.finn.no/mobility/item/449096068
Tesla Model 3,Tesla,Model 3,2021.0,125205.0,580.0,10.566666666666666,1.0,0.0,1.0,Long Range,Rogaland,0.0,,0,Aktiv,224532.0,221911,-2621,https://www.finn.no/mobility/item/449654233
Tesla Model 3,Tesla,Model 3,2019.0,103000.0,567.0,12.633333333333333,4.0,0.0,0.0,Performance,Vestland,0.0,,0,Aktiv,224147.0,221521,-2626,https://www.finn.no/mobility/item/309545334
Tesla Model 3,Tesla,Model 3,2022.0,77850.0,547.0,6.166666666666667,1.0,0.0,1.0,Performance,Trøndelag,1.0,RSR AS,0,Aktiv,319000.0,316359,-2641,https://www.finn.no/mobility/item/450428285
Tesla Model 3,Tesla,Model 3,2024.0,30000.0,513.0,21.566666666666663,1.0,0.0,1.0,Ukjent,Vestland,1.0,Mobile Drotningsvik,0,Aktiv,318900.0,316252,-2648,https://www.finn.no/mobility/item/453587135
Tesla Model 3,Tesla,Model 3,2019.0,122000.0,450.0,12.666666666666666,2.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,Aktiv,204434.0,201783,-2651,https://www.finn.no/mobility/item/442613001
Tesla Model 3,Tesla,Model 3,2021.0,80300.0,448.0,20.3,3.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,224900.0,222213,-2687,https://www.finn.no/mobility/item/450197883
Tesla Model 3,Tesla,Model 3,2021.0,49000.0,448.0,20.83333333333333,2.0,0.0,1.0,Standard Range,Rogaland,0.0,,0,Aktiv,234532.0,231819,-2713,https://www.finn.no/mobility/item/450668186
Tesla Model 3,Tesla,Model 3,2019.0,62000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,AUTOHUSET SOGN AS,0,Aktiv,249000.0,246255,-2745,https://www.finn.no/mobility/item/451333176
Tesla Model 3,Tesla,Model 3,2022.0,70841.0,602.0,0.7333333333333333,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Birger N. Haug AS Lillestrøm,0,Aktiv,314900.0,312033,-2867,https://www.finn.no/mobility/item/452505370
Tesla Model 3,Tesla,Model 3,2019.0,65373.0,530.0,17.866666666666667,1.0,0.0,0.0,Performance,Vestland,0.0,,0,Aktiv,255000.0,252064,-2936,https://www.finn.no/mobility/item/447881739
Tesla Model 3,Tesla,Model 3,2025.0,15500.0,513.0,36.56666666666667,2.0,0.0,1.0,Ukjent,Østfold,1.0,Voltvogn AS,0,Aktiv,378000.0,375014,-2986,https://www.finn.no/mobility/item/441516215
Tesla Model 3,Tesla,Model 3,2024.0,13800.0,629.0,29.53333333333333,1.0,0.0,1.0,Performance,Annet,1.0,A M Autosalg AS,0,Aktiv,434000.0,430986,-3014,https://www.finn.no/mobility/item/364459798
Tesla Model 3,Tesla,Model 3,2019.0,39000.0,560.0,12.0,1.0,0.0,0.0,Ukjent,Sørlandet,0.0,,0,Aktiv,254532.0,251492,-3040,https://www.finn.no/mobility/item/447204543
Tesla Model 3,Tesla,Model 3,2021.0,89150.0,448.0,20.23333333333333,1.0,0.0,1.0,Standard Range,Oslo/Akershus,0.0,,0,Aktiv,214532.0,211472,-3060,https://www.finn.no/mobility/item/452458078
