title,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,2018,90100.0,270.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,Auto 8-8 Witro AS,0,129000.0,131967,2967,https://www.finn.no/mobility/item/452930107
Nissan Leaf,2024,44723.0,395.0,23.5,1.0,0,1.0,N-Connecta,Oslo/Akershus,1,Birger N. Haug Ski,0,252900.0,255856,2956,https://www.finn.no/mobility/item/453065943
Nissan Leaf,2012,86000.0,270.0,17.833333333333332,8.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,28942.0,31840,2898,https://www.finn.no/mobility/item/446552805
Nissan Leaf,2019,100500.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,Bergen Bilformidling AS,0,119000.0,121887,2887,https://www.finn.no/mobility/item/452710441
Nissan Leaf,2023,3800.0,270.0,12.0,1.0,0,1.0,Visia,Trøndelag,1,Auto 8-8 Trio AS,0,215000.0,217858,2858,https://www.finn.no/mobility/item/452519154
Nissan Leaf,2020,96800.0,385.0,-0.6333333333333333,2.0,0,1.0,Ukjent,Østfold,1,Moss To-Takt AS,0,169000.0,171842,2842,https://www.finn.no/mobility/item/435835574
Nissan Leaf,2019,82950.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Motor Forum Drammen,0,128000.0,130839,2839,https://www.finn.no/mobility/item/450427688
Nissan Leaf,2019,76900.0,385.0,21.166666666666668,2.0,0,0.0,Tekna,Annet,0,,0,164900.0,167693,2793,https://www.finn.no/mobility/item/452269024
Nissan Leaf,2020,47500.0,270.0,-0.0333333333333333,2.0,0,1.0,Ukjent,Rogaland,1,Ålgårds Auto AS,0,159000.0,161770,2770,https://www.finn.no/mobility/item/452575568
Nissan Leaf,2019,45265.0,270.0,18.0,2.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,138000.0,140744,2744,https://www.finn.no/mobility/item/308692366
Nissan Leaf,2015,176000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Auksjonen.No AS,0,34532.0,37165,2633,https://www.finn.no/mobility/item/453434634
Nissan Leaf,2018,43000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Kverneland Bil | Ford Haugesund,0,139800.0,142432,2632,https://www.finn.no/mobility/item/450424607
Nissan Leaf,2013,89206.0,270.0,16.4,7.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,28942.0,31570,2628,https://www.finn.no/mobility/item/445444718
Nissan Leaf,2018,92700.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Okkenhaug Krogstad AS,0,119900.0,122514,2614,https://www.finn.no/mobility/item/448036635
Nissan Leaf,2019,147000.0,270.0,12.0,1.0,0,0.0,Ukjent,Oslo/Akershus,1,BILNETT AS,0,99999.0,102595,2596,https://www.finn.no/mobility/item/439363609
Nissan Leaf,2015,151000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,M.T Bil Salg Torfi Zoveirizadeh,0,39900.0,42490,2590,https://www.finn.no/mobility/item/446235237
Nissan Leaf,2014,149329.0,270.0,8.033333333333333,2.0,0,0.0,Tekna,Vestland,1,Bergen Bilsjef AS,0,34942.0,37508,2566,https://www.finn.no/mobility/item/447272810
Nissan Leaf,2023,18100.0,396.0,12.0,1.0,0,1.0,Ukjent,Annet,1,DBBIL AS,0,249000.0,251565,2565,https://www.finn.no/mobility/item/452676299
Nissan Leaf,2018,195700.0,270.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,AVP BIL AS,0,69900.0,72452,2552,https://www.finn.no/mobility/item/453003833
Nissan Leaf,2021,45000.0,270.0,21.7,2.0,0,1.0,Ukjent,Vestland,0,,0,157000.0,159549,2549,https://www.finn.no/mobility/item/330830134
Nissan Leaf,2022,22000.0,270.0,8.366666666666667,1.0,0,1.0,Ukjent,Oslo/Akershus,0,,0,184532.0,187050,2518,https://www.finn.no/mobility/item/450069228
Nissan Leaf,2021,92000.0,385.0,12.0,1.0,0,0.0,Tekna,Annet,1,Røhneselmer AS avd. Lier,0,179900.0,182360,2460,https://www.finn.no/mobility/item/451895506
Nissan Leaf,2022,37300.0,270.0,22.366666666666667,1.0,0,1.0,Ukjent,Annet,0,,0,169900.0,172296,2396,https://www.finn.no/mobility/item/342913155
Nissan Leaf,2012,116252.0,270.0,21.6,2.0,0,0.0,Ukjent,Rogaland,0,,0,26942.0,29321,2379,https://www.finn.no/mobility/item/452204780
Nissan Leaf,2018,43800.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Rebil,0,134000.0,136366,2366,https://www.finn.no/mobility/item/446109672
Nissan Leaf,2012,97100.0,270.0,-0.1333333333333333,3.0,0,0.0,Ukjent,Annet,0,,0,19000.0,21362,2362,https://www.finn.no/mobility/item/450724755
Nissan Leaf,2019,91940.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,BIL-KOMPANIET HAUGESUND AS,0,129900.0,132250,2350,https://www.finn.no/mobility/item/452599322
Nissan Leaf,2018,93800.0,270.0,12.0,1.0,0,1.0,Ukjent,Østfold,1,NULL TIL HUNDRE AS,0,119000.0,121332,2332,https://www.finn.no/mobility/item/449083796
Nissan Leaf,2024,22660.0,278.0,25.6,1.0,0,1.0,N-Connecta,Annet,1,Birger N. Haug AS avd. Rud,0,229900.0,232203,2303,https://www.finn.no/mobility/item/453405191
Nissan Leaf,2018,57547.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,RSA BIL Drammen,0,129000.0,131299,2299,https://www.finn.no/mobility/item/451463603
Nissan Leaf,2015,98830.0,270.0,12.0,1.0,0,1.0,Tekna,Sørlandet,1,Ydse Auto Salg AS,0,58900.0,61194,2294,https://www.finn.no/mobility/item/451622525
Nissan Leaf,2016,144000.0,270.0,12.0,2.0,0,1.0,Acenta,Trøndelag,1,Bilmekka AS,0,58900.0,61136,2236,https://www.finn.no/mobility/item/452760694
Nissan Leaf,2019,125600.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Bare Bil AS,0,139900.0,142117,2217,https://www.finn.no/mobility/item/450764587
Nissan Leaf,2020,57500.0,385.0,23.33333333333333,1.0,0,1.0,Tekna,Oslo/Akershus,1,FURUSET CAR SENTER & PREMIUM BIL,0,185000.0,187214,2214,https://www.finn.no/mobility/item/447379376
Nissan Leaf,2019,91150.0,275.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto Moss AS,0,129000.0,131197,2197,https://www.finn.no/mobility/item/452945179
Nissan Leaf,2018,112500.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Autoform Kristiansand AS,0,109000.0,111196,2196,https://www.finn.no/mobility/item/451714717
Nissan Leaf,2014,125000.0,270.0,6.466666666666667,2.0,0,0.0,Tekna,Oslo/Akershus,0,,0,36942.0,39117,2175,https://www.finn.no/mobility/item/446453084
Nissan Leaf,2020,82495.0,270.0,3.2666666666666666,1.0,0,0.0,Tekna,Nord-Norge,0,,0,149900.0,152065,2165,https://www.finn.no/mobility/item/447045985
Nissan Leaf,2021,94849.0,270.0,11.4,1.0,0,1.0,Ukjent,Annet,1,Mobile Hamar AS,0,169000.0,171130,2130,https://www.finn.no/mobility/item/449813236
Nissan Leaf,2014,108000.0,270.0,12.233333333333333,5.0,0,0.0,Ukjent,Rogaland,0,,0,38995.0,41109,2114,https://www.finn.no/mobility/item/453232543
Nissan Leaf,2018,109000.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Car4Sale AS,0,110000.0,112105,2105,https://www.finn.no/mobility/item/434386338
Nissan Leaf,2020,63659.0,270.0,24.133333333333333,1.0,0,0.0,N-Connecta,Annet,1,Birger N. Haug AS avd Gardermoen Outlet,0,144900.0,146988,2088,https://www.finn.no/mobility/item/451929048
Nissan Leaf,2021,29686.0,270.0,-2.466666666666667,1.0,0,1.0,N-Connecta,Oslo/Akershus,1,Mobile Drammen AS,0,164900.0,166979,2079,https://www.finn.no/mobility/item/452530054
Nissan Leaf,2019,81050.0,275.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto Moss AS,0,129000.0,131061,2061,https://www.finn.no/mobility/item/449156709
Nissan Leaf,2019,122000.0,385.0,14.566666666666666,1.0,0,0.0,Tekna,Annet,0,,0,139434.0,141478,2044,https://www.finn.no/mobility/item/433626715
Nissan Leaf,2015,150000.0,199.0,12.0,1.0,0,0.0,Ukjent,Annet,1,ALDO BIL AS,0,45000.0,46959,1959,https://www.finn.no/mobility/item/451824507
Nissan Leaf,2021,84961.0,385.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,BILHUB AS,0,179000.0,180949,1949,https://www.finn.no/mobility/item/451307221
Nissan Leaf,2018,160800.0,270.0,24.2,2.0,0,0.0,Ukjent,Annet,1,A&N AUTO AS,0,86900.0,88830,1930,https://www.finn.no/mobility/item/449878222
Nissan Leaf,2024,17869.0,278.0,28.4,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Mobile Skøyen AS,0,228900.0,230825,1925,https://www.finn.no/mobility/item/448213637
Nissan Leaf,2020,97729.0,385.0,-18.9,3.0,0,0.0,Ukjent,Annet,0,,0,164532.0,166450,1918,https://www.finn.no/mobility/item/452937970
Nissan Leaf,2020,93800.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,Auto V AS,0,139900.0,141809,1909,https://www.finn.no/mobility/item/451951026
Nissan Leaf,2019,95000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,0,,0,123532.0,125410,1878,https://www.finn.no/mobility/item/453491655
Nissan Leaf,2015,75000.0,270.0,23.166666666666668,2.0,0,0.0,Ukjent,Rogaland,0,,0,59532.0,61401,1869,https://www.finn.no/mobility/item/452441357
Nissan Leaf,2015,91900.0,270.0,8.033333333333333,2.0,0,0.0,Ukjent,Vestland,1,PM Motor AS,0,49900.0,51756,1856,https://www.finn.no/mobility/item/440533579
Nissan Leaf,2018,156544.0,270.0,16.633333333333333,8.0,0,0.0,Ukjent,Vestland,0,,0,89532.0,91357,1825,https://www.finn.no/mobility/item/451418086
Nissan Leaf,2020,106855.0,270.0,21.066666666666663,1.0,0,0.0,Ukjent,Rogaland,0,,0,129532.0,131336,1804,https://www.finn.no/mobility/item/447207988
Nissan Leaf,2019,93000.0,270.0,12.0,2.0,0,0.0,Ukjent,Vestland,1,Bergen Bilcenter AS,0,125000.0,126748,1748,https://www.finn.no/mobility/item/452500858
Nissan Leaf,2021,27900.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Aage Vold Autosalg AS,0,169000.0,170731,1731,https://www.finn.no/mobility/item/448394611
Nissan Leaf,2022,97500.0,385.0,12.0,1.0,0,1.0,Ukjent,Vestfold/Telemark,1,Car4Sale AS,0,189900.0,191618,1718,https://www.finn.no/mobility/item/450141287
Nissan Leaf,2023,14500.0,278.0,12.0,1.0,0,0.0,Ukjent,Annet,1,ØKERN BILAUKSJON AS,0,212500.0,214213,1713,https://www.finn.no/mobility/item/436868043
Nissan Leaf,2013,59000.0,160.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,dahl auto,0,49000.0,50698,1698,https://www.finn.no/mobility/item/452046194
Nissan Leaf,2015,79500.0,150.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,dahl auto,0,59000.0,60675,1675,https://www.finn.no/mobility/item/451247803
Nissan Leaf,2020,56000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,175000.0,176673,1673,https://www.finn.no/mobility/item/452774045
Nissan Leaf,2022,29100.0,270.0,8.6,2.0,0,0.0,Ukjent,Annet,0,,0,190000.0,191644,1644,https://www.finn.no/mobility/item/451987259
Nissan Leaf,2018,97000.0,270.0,-0.1333333333333333,1.0,0,0.0,Tekna,Annet,1,Rebil Salgshjelp,0,115566.0,117178,1612,https://www.finn.no/mobility/item/439695345
Nissan Leaf,2018,173000.0,270.0,12.0,2.0,0,0.0,Ukjent,Vestfold/Telemark,1,Auksjonen.No AS,0,89432.0,91008,1576,https://www.finn.no/mobility/item/452421604
Nissan Leaf,2014,132000.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,BANGGREN BIL AS,0,45000.0,46572,1572,https://www.finn.no/mobility/item/452618215
Nissan Leaf,2022,19889.0,285.0,9.233333333333333,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Mobile Skøyen AS,0,172900.0,174425,1525,https://www.finn.no/mobility/item/450275517
Nissan Leaf,2018,87100.0,270.0,3.033333333333333,1.0,0,1.0,Tekna,Annet,1,Mobile Asker AS,0,125000.0,126506,1506,https://www.finn.no/mobility/item/451367956
Nissan Leaf,2024,20818.0,395.0,23.8,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Mobile Skøyen AS,0,269000.0,270478,1478,https://www.finn.no/mobility/item/450411430
Nissan Leaf,2022,31500.0,395.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Bertel O. Steen Lørenskog,0,229900.0,231337,1437,https://www.finn.no/mobility/item/451958301
Nissan Leaf,2013,113015.0,136.0,11.1,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,30242.0,31675,1433,https://www.finn.no/mobility/item/447924621
Nissan Leaf,2021,60770.0,270.0,21.7,1.0,0,1.0,N-Connecta,Annet,0,,0,153532.0,154907,1375,https://www.finn.no/mobility/item/438760191
Nissan Leaf,2022,40100.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Sulland Bil Askim,0,218900.0,220274,1374,https://www.finn.no/mobility/item/452491086
Nissan Leaf,2021,63200.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Mobility Halden AS,0,189000.0,190332,1332,https://www.finn.no/mobility/item/451641454
Nissan Leaf,2016,99000.0,180.0,22.666666666666668,1.0,0,0.0,Tekna,Annet,1,Hasa Bil AS,0,59000.0,60320,1320,https://www.finn.no/mobility/item/444967699
Nissan Leaf,2014,84606.0,199.0,9.033333333333331,3.0,0,0.0,Ukjent,Annet,0,,0,39942.0,41213,1271,https://www.finn.no/mobility/item/450613797
Nissan Leaf,2018,86000.0,270.0,23.266666666666666,2.0,0,0.0,Ukjent,Annet,0,,0,125000.0,126254,1254,https://www.finn.no/mobility/item/434652319
Nissan Leaf,2013,110000.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,Flesland Bil AS,0,29900.0,31110,1210,https://www.finn.no/mobility/item/449063272
Nissan Leaf,2019,93600.0,270.0,15.666666666666666,2.0,0,0.0,Ukjent,Rogaland,0,,0,124532.0,125740,1208,https://www.finn.no/mobility/item/453110097
Nissan Leaf,2018,181000.0,270.0,24.2,1.0,0,0.0,Tekna,Annet,1,Birger N. Haug AS avd Gardermoen Outlet,0,84900.0,86072,1172,https://www.finn.no/mobility/item/450751640
Nissan Leaf,2018,132678.0,270.0,21.866666666666667,3.0,0,0.0,Ukjent,Annet,0,,0,109532.0,110641,1109,https://www.finn.no/mobility/item/453528998
Nissan Leaf,2020,125000.0,270.0,12.0,1.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,129000.0,130096,1096,https://www.finn.no/mobility/item/447297338
Nissan Leaf,2021,57829.0,270.0,13.333333333333334,1.0,0,1.0,Ukjent,Annet,1,Mobile Elverum AS,0,159000.0,160063,1063,https://www.finn.no/mobility/item/440488609
Nissan Leaf,2013,108000.0,270.0,23.933333333333334,3.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,29942.0,30960,1018,https://www.finn.no/mobility/item/453112654
Nissan Leaf,2013,174200.0,270.0,14.833333333333334,1.0,0,0.0,Tekna,Annet,0,,0,31842.0,32851,1009,https://www.finn.no/mobility/item/453161230
Nissan Leaf,2020,102000.0,220.0,3.066666666666667,1.0,0,0.0,Ukjent,Rogaland,0,,0,134434.0,135438,1004,https://www.finn.no/mobility/item/415626748
Nissan Leaf,2021,39000.0,270.0,10.6,1.0,0,1.0,Ukjent,Annet,0,,0,162532.0,163497,965,https://www.finn.no/mobility/item/449394066
Nissan Leaf,2021,50100.0,385.0,20.1,2.0,0,1.0,Ukjent,Vestland,1,Oddvar Bjelde & Co AS,0,198800.0,199740,940,https://www.finn.no/mobility/item/452974816
Nissan Leaf,2019,71650.0,270.0,14.666666666666666,2.0,0,0.0,Tekna,Oslo/Akershus,0,,0,131434.0,132364,930,https://www.finn.no/mobility/item/441887816
Nissan Leaf,2012,197900.0,120.0,-3.566666666666667,2.0,0,0.0,Ukjent,Annet,0,,0,16942.0,17839,897,https://www.finn.no/mobility/item/442321209
Nissan Leaf,2015,82403.0,150.0,15.9,2.0,0,0.0,Ukjent,Annet,0,,0,54999.0,55874,875,https://www.finn.no/mobility/item/453013319
Nissan Leaf,2014,166025.0,270.0,18.23333333333333,2.0,0,0.0,Ukjent,Østfold,0,,0,34942.0,35810,868,https://www.finn.no/mobility/item/448727778
Nissan Leaf,2019,50929.0,270.0,15.7,1.0,0,0.0,Tekna,Annet,1,Birger N. Haug AS avd Gardermoen Outlet,0,144900.0,145747,847,https://www.finn.no/mobility/item/452679250
Nissan Leaf,2018,59900.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,AUTO 24/7 AS,0,129999.0,130810,811,https://www.finn.no/mobility/item/452350048
Nissan Leaf,2015,81000.0,270.0,16.0,1.0,0,0.0,Ukjent,Vestland,1,PARADIS BIL,0,53532.0,54204,672,https://www.finn.no/mobility/item/449242369
Nissan Leaf,2019,218000.0,270.0,15.1,3.0,0,0.0,Ukjent,Oslo/Akershus,1,JuTo Bil AS,0,74532.0,75163,631,https://www.finn.no/mobility/item/448811395
Nissan Leaf,2015,112000.0,150.0,13.5,1.0,0,0.0,Ukjent,Annet,1,BILVERDEN1 AS,0,55000.0,55629,629,https://www.finn.no/mobility/item/447436711
Nissan Leaf,2024,37000.0,270.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Stor-Oslo Outlet,0,219000.0,219550,550,https://www.finn.no/mobility/item/451615478
Nissan Leaf,2021,37700.0,385.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Strada Holding AS,0,199000.0,199528,528,https://www.finn.no/mobility/item/440425263
Nissan Leaf,2018,75000.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,Bergen Bilcenter AS,0,125000.0,125516,516,https://www.finn.no/mobility/item/452500781
Nissan Leaf,2012,99613.0,270.0,15.966666666666669,3.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,30442.0,30952,510,https://www.finn.no/mobility/item/449332859
Nissan Leaf,2013,150000.0,270.0,-3.1333333333333333,4.0,0,0.0,Ukjent,Vestland,1,Anto Bil AS,0,19000.0,19502,502,https://www.finn.no/mobility/item/447144833
Nissan Leaf,2023,25870.0,395.0,13.533333333333331,1.0,0,1.0,N-Connecta,Annet,1,Birger N. Haug avd Drammen,0,243900.0,244335,435,https://www.finn.no/mobility/item/438943071
Nissan Leaf,2018,119000.0,270.0,20.666666666666668,1.0,0,0.0,Ukjent,Vestland,0,,0,113434.0,113862,428,https://www.finn.no/mobility/item/446084186
Nissan Leaf,2013,110066.0,270.0,-0.5,3.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,19942.0,20370,428,https://www.finn.no/mobility/item/451376591
Nissan Leaf,2018,151000.0,270.0,12.0,1.0,0,0.0,Ukjent,Oslo/Akershus,1,A AUTO AS,0,94990.0,95407,417,https://www.finn.no/mobility/item/448115893
Nissan Leaf,2015,137885.0,270.0,8.933333333333334,3.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,39982.0,40397,415,https://www.finn.no/mobility/item/449156626
Nissan Leaf,2022,37000.0,389.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,Strada Holding AS,0,229000.0,229408,408,https://www.finn.no/mobility/item/440316997
Nissan Leaf,2019,93449.0,270.0,12.933333333333334,2.0,0,0.0,Tekna,Nord-Norge,0,,0,129532.0,129883,351,https://www.finn.no/mobility/item/453035306
Nissan Leaf,2022,43900.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,199900.0,200167,267,https://www.finn.no/mobility/item/438823280
Nissan Leaf,2018,155000.0,220.0,15.066666666666666,2.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,91532.0,91760,228,https://www.finn.no/mobility/item/449909764
Nissan Leaf,2019,55000.0,270.0,19.066666666666663,3.0,0,0.0,Tekna,Vestland,0,,0,144434.0,144651,217,https://www.finn.no/mobility/item/432720663
Nissan Leaf,2014,148700.0,110.0,22.53333333333333,4.0,0,0.0,Ukjent,Annet,0,,0,37942.0,38150,208,https://www.finn.no/mobility/item/446672979
Nissan Leaf,2020,132200.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestfold/Telemark,1,All-Star Company AS,0,128800.0,128957,157,https://www.finn.no/mobility/item/452442144
Nissan Leaf,2021,114600.0,385.0,12.0,1.0,0,1.0,Tekna,Vestland,1,Importservice Bil AS,0,170000.0,170128,128,https://www.finn.no/mobility/item/450574444
Nissan Leaf,2020,75270.0,270.0,23.7,1.0,0,1.0,N-Connecta,Trøndelag,1,tm bil,0,144900.0,145027,127,https://www.finn.no/mobility/item/448523921
Nissan Leaf,2024,48800.0,395.0,23.8,1.0,0,1.0,N-Connecta,Vestland,1,Mobile Hønefoss AS,0,259000.0,259109,109,https://www.finn.no/mobility/item/449782813
Nissan Leaf,2020,82000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,149900.0,149967,67,https://www.finn.no/mobility/item/449498743
Nissan Leaf,2015,160674.0,110.0,12.333333333333334,1.0,0,0.0,Ukjent,Vestland,1,MULTICYDE AS,0,44932.0,44960,28,https://www.finn.no/mobility/item/452704707
Nissan Leaf,2020,87261.0,385.0,6.633333333333334,1.0,0,1.0,Ukjent,Annet,1,Mobile Elverum AS,0,179000.0,179021,21,https://www.finn.no/mobility/item/447255424
Nissan Leaf,2021,122000.0,385.0,12.0,1.0,0,1.0,N-Connecta,Vestland,1,Bertel O. Steen Ringerike,0,159000.0,159010,10,https://www.finn.no/mobility/item/453425363
Nissan Leaf,2014,109000.0,270.0,23.9,1.0,0,1.0,Ukjent,Sørlandet,1,BERGES AUTO AS,0,49999.0,49975,-24,https://www.finn.no/mobility/item/452447002
Nissan Leaf,2018,67801.0,270.0,12.0,1.0,0,1.0,N-Connecta,Vestland,1,BILHUB AS,0,129000.0,128951,-49,https://www.finn.no/mobility/item/449360467
Nissan Leaf,2022,26489.0,280.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Lassen Auto AS,0,198800.0,198723,-77,https://www.finn.no/mobility/item/440200253
Nissan Leaf,2019,77000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,ØSTFOLD AUTO AS,0,159000.0,158923,-77,https://www.finn.no/mobility/item/443291527
Nissan Leaf,2020,153948.0,385.0,8.9,2.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,134532.0,134452,-80,https://www.finn.no/mobility/item/450755482
Nissan Leaf,2019,184000.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,Car4Sale AS,0,79990.0,79880,-110,https://www.finn.no/mobility/item/452383261
Nissan Leaf,2018,86300.0,270.0,12.0,2.0,0,1.0,Tekna,Annet,1,Auto Fire AS,0,129900.0,129780,-120,https://www.finn.no/mobility/item/448375483
Nissan Leaf,2015,131000.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,BilYard AS,0,49900.0,49650,-250,https://www.finn.no/mobility/item/450004431
Nissan Leaf,2022,26700.0,395.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,7 Fjell Bil Vest AS,0,229000.0,228659,-341,https://www.finn.no/mobility/item/451342778
Nissan Leaf,2020,81500.0,270.0,12.0,1.0,0,1.0,Tekna,Sørlandet,1,RSA BIL Kristiansand,0,157000.0,156644,-356,https://www.finn.no/mobility/item/447252194
Nissan Leaf,2019,103974.0,270.0,11.566666666666666,2.0,0,0.0,Ukjent,Østfold,0,,0,123532.0,123170,-362,https://www.finn.no/mobility/item/453359248
Nissan Leaf,2019,106040.0,270.0,20.7,1.0,0,1.0,Ukjent,Annet,1,Taugbøl Bil og Maskin,0,125000.0,124625,-375,https://www.finn.no/mobility/item/450624174
Nissan Leaf,2020,90000.0,385.0,8.2,1.0,0,1.0,Ukjent,Annet,1,Skogen Bil AS,0,179000.0,178624,-376,https://www.finn.no/mobility/item/440330202
Nissan Leaf,2021,65711.0,385.0,7.5,1.0,0,1.0,Tekna,Trøndelag,1,tm bil,0,189899.0,189510,-389,https://www.finn.no/mobility/item/429514538
Nissan Leaf,2015,154553.0,160.0,3.8333333333333335,6.0,0,1.0,Ukjent,Østfold,1,Japan Auto AS,0,48000.0,47607,-393,https://www.finn.no/mobility/item/405259147
Nissan Leaf,2020,100854.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,136900.0,136493,-407,https://www.finn.no/mobility/item/450878906
Nissan Leaf,2018,149040.0,260.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Automotors AS,0,99000.0,98542,-458,https://www.finn.no/mobility/item/449555089
Nissan Leaf,2016,114861.0,190.0,9.033333333333331,6.0,0,1.0,Ukjent,Østfold,1,Japan Auto AS,0,62000.0,61525,-475,https://www.finn.no/mobility/item/440394157
Nissan Leaf,2018,67800.0,270.0,2.933333333333333,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Skien AS,0,129000.0,128499,-501,https://www.finn.no/mobility/item/452395330
Nissan Leaf,2022,53000.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Auto 8-8 Trio AS,0,189000.0,188471,-529,https://www.finn.no/mobility/item/449507121
Nissan Leaf,2012,42500.0,160.0,16.233333333333334,1.0,0,1.0,Ukjent,Rogaland,1,Messel Auto,0,59000.0,58437,-563,https://www.finn.no/mobility/item/441485000
Nissan Leaf,2022,28741.0,278.0,1.6333333333333333,1.0,0,1.0,Tekna,Oslo/Akershus,1,Mobile Drammen AS,0,184900.0,184311,-589,https://www.finn.no/mobility/item/452530495
Nissan Leaf,2015,119000.0,270.0,19.166666666666668,2.0,0,0.0,Ukjent,Annet,0,,0,49532.0,48934,-598,https://www.finn.no/mobility/item/447510114
Nissan Leaf,2022,25386.0,285.0,9.233333333333333,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Mobile Skøyen AS,0,173800.0,173145,-655,https://www.finn.no/mobility/item/443671911
Nissan Leaf,2014,95885.0,135.0,12.0,3.0,0,1.0,Ukjent,Annet,1,Auto24 AS,0,49995.0,49337,-658,https://www.finn.no/mobility/item/453440607
Nissan Leaf,2020,83775.0,385.0,23.5,1.0,0,1.0,Tekna,Sørlandet,1,Gumpens Auto Vest AS,0,179000.0,178317,-683,https://www.finn.no/mobility/item/447217421
Nissan Leaf,2022,76000.0,385.0,-0.7,1.0,0,1.0,Ukjent,Annet,1,DRIVALIA LEASE NORGE AS,0,199000.0,198307,-693,https://www.finn.no/mobility/item/447132728
Nissan Leaf,2015,187000.0,135.0,8.4,2.0,0,0.0,Ukjent,Annet,0,,0,38434.0,37728,-706,https://www.finn.no/mobility/item/435137515
Nissan Leaf,2023,73582.0,395.0,13.5,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Skien AS,0,229000.0,228291,-709,https://www.finn.no/mobility/item/451011559
Nissan Leaf,2017,99000.0,270.0,14.066666666666666,3.0,0,0.0,Ukjent,Rogaland,1,Bilgarden AS,0,62532.0,61819,-713,https://www.finn.no/mobility/item/450702372
